,over,score,batsmen,bowler,comment
3529,13.1,2, Devdutt Padikkal,Rahul Chahar ,"Full length ball, pitching outside leg stump, Devdutt Padikkal plays a sweep shot for 2 runs"
3530,12.6,4, Yashasvi Jaiswal, Rishi Dhawan ,"Full toss ball, outside off stump, Yashasvi Jaiswal caresses the drive past extra covers for four."
3531,12.5,4, Yashasvi Jaiswal, Rishi Dhawan ,"Full length ball, pitching outside off stump, Yashasvi Jaiswal shuffles across and goes for the scoop but adjusts well to reverse scoop this over short third man for four."
3532,12.4,0, Yashasvi Jaiswal,Rishi Dhawan ,"Good length ball, pitching outside leg stump, Yashasvi Jaiswal plays a slog shot and is beaten"
3533,12.3,1, Devdutt Padikkal,Rishi Dhawan ,"Good length ball, pitching outside off stump, Devdutt Padikkal plays an aggressive cover drive on the front foot for a single"
3534,12.2,1, Yashasvi Jaiswal,Rishi Dhawan ,"Full toss ball, outside off stump, Yashasvi Jaiswal plays an aggressive lofted cover drive on the front foot for a single"
3535,12.1,4, Yashasvi Jaiswal, Rishi Dhawan ,"Good length ball, pitching outside off stump, Yashasvi Jaiswal lofts this straight over the bowler's head for four."
3536,11.6,0, Devdutt Padikkal,Rahul Chahar ,"Good length ball, pitching on leg stump, Devdutt Padikkal plays a defensive shot on back foot, no run"
3537,11.5,1, Yashasvi Jaiswal, Rahul Chahar ,"Full length ball, pitching on leg stump, Yashasvi Jaiswal taps this on the legside for a single and brings up his 2nd IPL Fifty"
3538,11.4,2, Yashasvi Jaiswal,Rahul Chahar ,"Good length ball, pitching on middle stump, Yashasvi Jaiswal plays an aggressive front foot flick for 2 runs"
3539,11.3,1, Devdutt Padikkal,Rahul Chahar ,"Short of good length ball, pitching outside off stump, Devdutt Padikkal plays an aggressive cover drive on the back foot for a single"
3540,11.2,0, Devdutt Padikkal,Rahul Chahar ,"Short of good length ball, pitching outside off stump, Devdutt Padikkal uncomfortably plays an aggressive cover drive on the back foot, no run"
3541,11.1,1, Yashasvi Jaiswal,Rahul Chahar ,"Good length ball, pitching on off stump, Yashasvi Jaiswal plays a sweep shot for a single"
3542,11.1,2, Devdutt Padikkal,Rahul Chahar ,"Full length ball, pitching outside leg stump, Devdutt Padikkal leg glances it, 2 wide(s) gets added to the extras"
3543,10.6,1, Devdutt Padikkal,Sandeep Sharma ,"Good length ball, pitching outside off stump, Devdutt Padikkal plays a forward defensive shot for a single"
3544,10.5,0, Devdutt Padikkal,Sandeep Sharma ,"Short of good length ball, pitching outside off stump, Devdutt Padikkal glides it, no run"
3545,10.4,1, Yashasvi Jaiswal,Sandeep Sharma ,"Full toss ball, outside off stump, Yashasvi Jaiswal plays an aggressive cover drive on the front foot for a single"
3546,10.4,1, Yashasvi Jaiswal,Sandeep Sharma ,"Good length ball, pitching outside off stump, Yashasvi Jaiswal steps down and plays an aggressive lofted cover drive, 1 wide(s) gets added to the extras and is beaten"
3547,10.3,0, Yashasvi Jaiswal,Sandeep Sharma ,"Yorker ball, pitching outside off stump, Yashasvi Jaiswal glides it, no run"
3548,10.2,4, Yashasvi Jaiswal, Sandeep Sharma ,"Full length ball, pitching outside off stump, Yashasvi Jaiswal opens his face of the bat and glides this fine of short third man for four."
3549,10.1,4, Yashasvi Jaiswal,Sandeep Sharma ,"Good length ball, pitching outside off stump, Yashasvi Jaiswal lofts this over covers for four."
3550,9.6,1, Yashasvi Jaiswal,Liam Livingstone ,"Full length ball, pitching outside leg stump, Yashasvi Jaiswal plays a sweep shot for a single"
3551,9.5,1, Devdutt Padikkal,Liam Livingstone ,"Good length ball, pitching outside off stump, Devdutt Padikkal plays an aggressive off drive on the back foot for a single"
3552,9.4,1, Yashasvi Jaiswal,Liam Livingstone ,"Good length ball, pitching outside off stump, Yashasvi Jaiswal plays an aggressive off drive on the front foot for a single"
3553,9.3,1, Devdutt Padikkal,Liam Livingstone ,"Full length ball, pitching outside off stump, Devdutt Padikkal plays an aggressive cover drive on the front foot for a single"
3554,9.3,1, Devdutt Padikkal,Liam Livingstone ,"Good length ball, pitching outside leg stump, Devdutt Padikkal plays a sweep shot, 1 wide(s) gets added to the extras"
3555,9.2,0, Devdutt Padikkal,Liam Livingstone ,"Full length ball, pitching on off stump, Devdutt Padikkal plays an aggressive on drive on the front foot, straight to the fielder"
3556,9.1,1, Yashasvi Jaiswal,Liam Livingstone ,"Full length ball, pitching outside off stump, Yashasvi Jaiswal plays an aggressive on drive on the front foot for a single"
3557,8.6,1, Yashasvi Jaiswal,Rishi Dhawan ,"Full length ball, pitching outside off stump, Yashasvi Jaiswal steps down and plays an aggressive cover drive for a single"
3558,8.5,1, Devdutt Padikkal,Rishi Dhawan ,"Short of good length ball, pitching on off stump, Devdutt Padikkal plays an aggressive cover drive on the back foot for a single"
3559,8.4,0, Devdutt Padikkal,Rishi Dhawan ,"Short of good length ball, pitching outside off stump, Devdutt Padikkal plays a defensive back foot push, no run"
3560,8.3,1, Yashasvi Jaiswal,Rishi Dhawan ,"Good length ball, pitching outside off stump, Yashasvi Jaiswal plays an aggressive cover drive on the front foot for a single"
3561,8.2,1, Devdutt Padikkal,Rishi Dhawan ,"Short of good length ball, pitching outside off stump, Devdutt Padikkal glides it for a single"
3562,8.1,W, Sanju Samson, Rishi Dhawan ,"Short of good length ball, pitching outside off stump, Sanju Samson walks down the pitch and looks to loft this over long-off, gets the slower ball off the toe end of the bat and the ball goes high in the air, Dhawan settles under this and takes the catch to celebrate with the thigh-five."
3563,7.6,6, Yashasvi Jaiswal,Rahul Chahar ,"Full length ball, pitching outside leg stump, Yashasvi Jaiswal makes room and lofts this over covers for a maximum."
3564,7.5,0, Yashasvi Jaiswal,Rahul Chahar ,"Good length ball, pitching on off stump, Yashasvi Jaiswal plays an aggressive cover drive on the front foot and is beaten"
3565,7.4,1, Sanju Samson,Rahul Chahar ,"Good length ball, pitching on leg stump, Sanju Samson uncomfortably steps down and plays an aggressive off drive for a single"
3566,7.3,1, Yashasvi Jaiswal,Rahul Chahar ,"Full length ball, pitching on off stump, Yashasvi Jaiswal plays an aggressive off drive on the front foot for a single"
3567,7.2,2, Yashasvi Jaiswal,Rahul Chahar ,"Good length ball, pitching on off stump, Yashasvi Jaiswal plays a sweep shot for 2 runs"
3568,7.1,1, Sanju Samson,Rahul Chahar ,"Good length ball, pitching on middle stump, Sanju Samson plays an aggressive off drive on the front foot for a single"
3569,6.6,1, Sanju Samson,Rishi Dhawan ,"Good length ball, pitching on off stump, Sanju Samson plays a defensive forward push for a single"
3570,6.5,1, Yashasvi Jaiswal,Rishi Dhawan ,"Full toss ball, outside off stump, Yashasvi Jaiswal plays an aggressive cover drive on the front foot for a single"
3571,6.4,0, Yashasvi Jaiswal,Rishi Dhawan ,"Full length ball, pitching outside off stump, Yashasvi Jaiswal plays a reverse scoop shot and is beaten"
3572,6.3,0, Yashasvi Jaiswal,Rishi Dhawan ,"Short of good length ball, pitching on off stump, Yashasvi Jaiswal plays an aggressive cut shot, straight to the fielder"
3573,6.2,1, Sanju Samson,Rishi Dhawan ,"Full length ball, pitching outside off stump, Sanju Samson plays an aggressive off drive on the front foot for a single"
3574,6.1,4, Sanju Samson, Rishi Dhawan ,"Good length ball, pitching outside off stump, Sanju Samson creams the drive through covers for four."
3575,5.6,1, Sanju Samson,Arshdeep Singh ,"Full length ball, pitching outside off stump, Sanju Samson uncomfortably plays an aggressive cover drive on the front foot for a single"
3576,5.5,4, Sanju Samson, Arshdeep Singh ,"Short of good length ball, pitching on leg stump, Sanju Samson drives this behind point for four."
3577,5.4,4, Sanju Samson,Arshdeep Singh ,"Short of good length ball, pitching outside off stump, Sanju Samson slashes at this and outside edge flies past short third man and backward point for four."
3578,5.3,1, Yashasvi Jaiswal,Arshdeep Singh ,"Short of good length ball, pitching on off stump, Yashasvi Jaiswal plays a forward defensive shot for a single"
3579,5.2,0, Yashasvi Jaiswal,Arshdeep Singh ,"Good length ball, pitching outside off stump, Yashasvi Jaiswal plays a forward defensive shot, no run"
3580,5.1,1, Sanju Samson,Arshdeep Singh ,"Good length ball, pitching outside off stump, Sanju Samson plays an aggressive cover drive on the front foot for a single"
3581,4.6,0, Yashasvi Jaiswal,Sandeep Sharma ,"Short of good length ball, pitching outside off stump, Yashasvi Jaiswal plays a defensive back foot push, no run"
3582,4.5,4, Yashasvi Jaiswal, Sandeep Sharma ,"Full length ball, pitching outside off stump, Yashasvi Jaiswal lofts this over the bowler's head for a boundary."
3583,4.4,0, Yashasvi Jaiswal,Sandeep Sharma ,"Full length ball, pitching outside off stump, Yashasvi Jaiswal plays a defensive forward push, no run"
3584,4.3,1, Sanju Samson,Sandeep Sharma ,"Good length ball, pitching on off stump, Sanju Samson plays an aggressive on drive on the front foot for a single"
3585,4.2,4, Sanju Samson, Sandeep Sharma ,"Good length ball, pitching on off stump, Sanju Samson tries to push this on the off-side, gets a thick outside edge that runs past the keeper for four."
3586,4.1,1, Yashasvi Jaiswal,Sandeep Sharma ,"Good length ball, pitching outside off stump, Yashasvi Jaiswal plays an aggressive cover drive on the front foot for a single"
3587,3.6,W, Jos Buttler, Kagiso Rabada ,"Full length ball, pitching outside off stump, Jos Buttler goes for the sccop again but this time gets it off the toe end of the bat and the ball loops to Rajapaksa at short third man."
3588,3.5,4, Jos Buttler, Kagiso Rabada ,"Full length ball, pitching on off stump, Jos Buttler drills this straight down the ground for four more."
3589,3.4,2, Jos Buttler,Kagiso Rabada ,"Full length ball, pitching on off stump, Jos Buttler plays an aggressive lofted cover drive on the front foot for 2 runs"
3590,3.3,4, Jos Buttler, Kagiso Rabada ,"Short length ball, pitching outside off stump, Jos Buttler moves across and adjusts well to scoop the bouncer over short fine leg for four."
3591,3.2,4, Jos Buttler, Kagiso Rabada ,"Full length ball, pitching outside off stump, Jos Buttler clears his front leg and lofts this over covers for four."
3592,3.1,6, Jos Buttler, Kagiso Rabada ,"Good length ball, pitching on middle stump, Jos Buttler swings and deposits this deep into the mid-wicket stands for a maximum."
3593,2.6,1, Jos Buttler,Sandeep Sharma ,"Good length ball, pitching on off stump, Jos Buttler plays an aggressive on drive on the front foot for a single"
3594,2.5,0, Jos Buttler,Sandeep Sharma ,"Good length ball, pitching outside off stump, Jos Buttler plays an aggressive cover drive on the front foot, straight to the fielder"
3595,2.4,4, Jos Buttler,Sandeep Sharma ,"Good length ball, pitching outside off stump, Jos Buttler smokes this over covers for four."
3596,2.3,0, Jos Buttler,Sandeep Sharma ,"Good length ball, pitching outside off stump, Jos Buttler uncomfortably plays an aggressive cover drive on the front foot, no run"
3597,2.2,0, Jos Buttler,Sandeep Sharma ,"Good length ball, pitching on off stump, Jos Buttler uncomfortably steps down and flicks the ball , no run"
3598,2.1,1, Yashasvi Jaiswal,Sandeep Sharma ,"Good length ball, pitching outside off stump, Yashasvi Jaiswal aggressively plays a square drive on the front foot for a single"
3599,1.6,0, Jos Buttler,Kagiso Rabada ,"Short length ball, pitching outside off stump, Jos Buttler uncomfortably plays an aggressive pull shot on the back foot, no run"
3600,1.5,0, Jos Buttler,Kagiso Rabada ,"Full toss ball, on off stump, Jos Buttler plays an aggressive off drive on the front foot, straight to the fielder"
3601,1.4,4, Jos Buttler, Kagiso Rabada ,"Full toss ball, outside off stump, Jos Buttler shuffles across and scoops this over short fine leg for four."
3602,1.3,0, Jos Buttler,Kagiso Rabada ,"Good length ball, pitching outside off stump, Jos Buttler plays an aggressive off drive on the front foot, straight to the fielder"
3603,1.2,1, Yashasvi Jaiswal,Kagiso Rabada ,"Short of good length ball, pitching outside leg stump, Yashasvi Jaiswal plays a defensive back foot push for a single"
3604,1.1,1, Jos Buttler,Kagiso Rabada ,"Good length ball, pitching outside off stump, Jos Buttler plays an aggressive off drive on the front foot for a single"
3605,0.5,0, Yashasvi Jaiswal,Sandeep Sharma ,"Good length ball, pitching outside off stump, Yashasvi Jaiswal plays an aggressive cut shot and is beaten"
3606,0.4,6, Yashasvi Jaiswal, Sandeep Sharma ,"Good length ball, pitching outside leg stump, Yashasvi Jaiswal flicks this to the deep square leg stands for the first maximum of the innings! "
3607,0.3,4, Yashasvi Jaiswal, Sandeep Sharma ,"Good length ball, pitching outside off stump, Yashasvi Jaiswal cuts this past point for four."
3608,0.2,0, Yashasvi Jaiswal,Sandeep Sharma ,"Good length ball, pitching outside off stump, Yashasvi Jaiswal plays an aggressive cut shot and is beaten"
3609,0.1,0, Yashasvi Jaiswal,Sandeep Sharma ,"Good length ball, pitching outside off stump, Yashasvi Jaiswal offers no shot"
3610,19.4,1, Shimron Hetmyer,Rahul Chahar ,"Full toss ball, on middle stump, Shimron Hetmyer lofts this down to long-on for a single and Rajasthan Royals chase a target for the first time this season, as they win by 6 wickets to get their seventh victory of the season."
3611,19.3,0, Shimron Hetmyer,Rahul Chahar ,"Short of good length ball, pitching outside off stump, Shimron Hetmyer plays an aggressive cover drive on the back foot, straight to the fielder"
3612,19.2,0, Shimron Hetmyer,Rahul Chahar ,"Short of good length ball, pitching on off stump, Shimron Hetmyer leg glances it, no run"
3613,19.1,6, Shimron Hetmyer, Rahul Chahar ,"Full length ball, pitching on middle stump, Shimron Hetmyer thumps this over long-on for a maximum."
3614,19.1,1, Shimron Hetmyer,Rahul Chahar ,"Good length ball, pitching outside leg stump, Shimron Hetmyer plays a sweep shot, 1 wide(s) gets added to the extras"
3615,18.6,0, Riyan Parag,Arshdeep Singh ,"Yorker ball, pitching on leg stump, Riyan Parag plays a forward defensive shot, no run"
