,over,score,batsmen,bowler,comment
1552,19.2,0, Shimron Hetmyer,Arshdeep Singh ,"Yorker ball, pitching outside off stump, Shimron Hetmyer uncomfortably plays a slog shot, no run"
1553,19.1,0, Shimron Hetmyer,Arshdeep Singh ,"A GOOD WIDE YORKER UNDER PRESSURE! yorker ball, pitching outside off stump, Shimron Hetmyer misses it while looking to go after it! "
1554,18.6,W, Keshav Maharaj,Sam Curran ,"WHAT A TURNAROUND!  2 WICKETS FROM THE OVER!   full length ball, pitching outside off stump, an off-cutter, Keshav Maharaj goes straight but fails to time it well. Straight to Livingstone at long-on!  WICKET Keshav Maharaj c Liam Livingstone b Sam Curran (Rajasthan Royals 138 Runs for 7 wickets)   THIS IS SAM CURRAN'S 50TH IPL WICKET! "
1555,18.5,1, Shimron Hetmyer,Sam Curran ,"Full length ball, pitching on off stump, Shimron Hetmyer plays an aggressive front foot flick for a single"
1556,18.4,1, Keshav Maharaj,Sam Curran ,"Good length ball, pitching on leg stump, Keshav Maharaj glides it for a single"
1557,18.3,W, Rovman Powell,Sam Curran ,"THIS MATCH SWINGING LIKE A PENDULUM!  short length ball, pitching outside leg stump, Rovman Powell gets an outside edge while looking to slog it across. The Keeper times his jump well and takes a good sharp catch!  WICKET Rovman Powell c Jitesh Sharma b Sam Curran (Rajasthan Royals 136 Runs for 6 wickets)"
1558,18.2,4, Rovman Powell,Sam Curran ,"CONSECUTIVE FOURS!  full length ball, pitching outside off stump, Rovman Powell this time drives it to the left of extra covers and once again finds the fence! Curran under pressure courtesy Rovman Powell! "
1559,18.1,4, Rovman Powell,Sam Curran ,"POWELL GETS INTO THE ACT!  full length ball, pitching outside off stump, Rovman Powell crunches the drive through extra covers and beats a valiant effort from the fielder at long off! That was struck powerfully by Powell! "
1560,17.6,6, Shimron Hetmyer,Harshal Patel ,"SHIMRON HETMYER STRIKES A COUNTER PUNCH!  short of good length ball, pitching outside leg stump, Shimron Hetmyer gets in line and plays a swivel pull towards fine leg for half a dozen! Just used the pace of the bowler to collect six runs there. Poor delivery that! "
1561,17.5,4, Shimron Hetmyer,Harshal Patel ,"HETMYER CAPITALIZES!  short of good length ball, pitching outside leg stump, Shimron Hetmyer picks the length early and pulls it across towards the vacant deep mid-wicket region for a four! "
1562,17.4,1, Rovman Powell,Harshal Patel ,"Good length ball, pitching on off stump, Rovman Powell plays an aggressive on drive on the front foot for a single"
1563,17.3,2, Rovman Powell,Harshal Patel ,"Good length ball, pitching outside off stump, Rovman Powell aggressively plays a square drive on the front foot for 2 runs"
1564,17.2,W, Dhruv Jurel,Harshal Patel ,"HARSHAL PATEL STRIKES! short of good length ball, pitching outside off stump, hurries onto the batter looking to smash it across. No timing on that one, Skies up towards deep mid-wicket where Shashank Singh takes an amazing catch diving forward!  WICKET Dhruv Jurel c Shashank Singh b Harshal Patel (Rajasthan Royals 115 Runs for 5 wickets)"
1565,17.1,1, Shimron Hetmyer,Harshal Patel ,"Full length ball, pitching outside off stump, Shimron Hetmyer plays an aggressive cover drive on the front foot for a single"
1566,16.6,0, Dhruv Jurel,Arshdeep Singh ,"Short of good length ball, pitching outside leg stump, Dhruv Jurel uncomfortably plays a defensive forward push, no run, Appeal from the fielding side"
1567,16.5,1, Shimron Hetmyer,Arshdeep Singh ,"Short of good length ball, pitching outside off stump, Shimron Hetmyer plays a defensive forward push for a single"
1568,16.4,W, Riyan Parag,Arshdeep Singh ,"IS THERE A TWIST IN THE TALE? short length ball, pitching outside leg stump, Riyan Parag goes with the wild heave across but fails to get the desired connection. Gets the elevation but not the distance. Rabada at deep mid-wicket takes a well-judged catch!  WICKET Riyan Parag c Kagiso Rabada b Arshdeep Singh (Rajasthan Royals 113 Runs for 4 wickets)"
1569,16.3,2, Riyan Parag,Arshdeep Singh ,"Good length ball, pitching on off stump, Riyan Parag uncomfortably plays an aggressive cover drive on the front foot for 2 runs"
1570,16.2,6, Riyan Parag,Arshdeep Singh ,"TOP EDGE FLIES OUT OF HERE!  short of good length ball, pitching outside leg stump, Riyan Parag gets a top edge while attempting a wild pull. The ball flies of the bat and lands over the ropes at third man! Big bats these days! "
1571,16.1,0, Riyan Parag,Arshdeep Singh ,"Short of good length ball, pitching on leg stump, Riyan Parag plays an aggressive pull shot on the back foot and is beaten"
1572,15.6,1, Riyan Parag,Sam Curran ,"Good length ball, pitching outside leg stump, Riyan Parag uncomfortably plays an aggressive front foot flick for a single"
1573,15.5,1, Dhruv Jurel,Sam Curran ,"Full length ball, pitching on leg stump, Dhruv Jurel plays an aggressive on drive on the front foot for a single"
1574,15.4,1, Riyan Parag,Sam Curran ,"PARAG DROPPED BY LIVINGSTONE!  good length ball, pitching outside leg stump, Riyan Parag hoicks it towards long on where Livingstone does all the hard work but fails to hold on! "
1575,15.3,1, Dhruv Jurel,Sam Curran ,"Good length ball, pitching on off stump, Dhruv Jurel glides it for a single"
1576,15.2,1, Riyan Parag,Sam Curran ,"Short of good length ball, pitching outside leg stump, Riyan Parag plays a defensive forward push for a single"
1577,15.1,1, Dhruv Jurel,Sam Curran ,"Good length ball, UP FOR RR! pitching on leg stump, Dhruv Jurel plays an aggressive off drive on the front foot for a single"
1578,14.6,2, Riyan Parag,Harpreet Brar ,"Good length ball, pitching outside off stump, Riyan Parag plays an aggressive cover drive on the front foot for 2 runs"
1579,14.5,1, Dhruv Jurel,Harpreet Brar ,"Good length ball, pitching outside off stump, Dhruv Jurel plays an aggressive pull shot on the back foot for a single"
1580,14.4,1, Riyan Parag,Harpreet Brar ,"Full length ball, pitching on leg stump, Riyan Parag plays a defensive forward push for a single"
1581,14.3,4, Riyan Parag,Harpreet Brar ,"CUT OVER BACKWARD POINT!  good length ball, pitching outside off stump, Riyan Parag slashes at it and manages to just clear the fielder at backward point! Gets four for it! "
1582,14.2,1, Dhruv Jurel,Harpreet Brar ,"Good length ball, pitching on off stump, Dhruv Jurel plays a defensive back foot push for a single"
1583,14.1,0, Dhruv Jurel,Harpreet Brar ,"Good length ball, pitching outside off stump, Dhruv Jurel plays a defensive back foot push, no run"
1584,13.6,0, Riyan Parag,Kagiso Rabada ,"Short of good length ball, pitching outside off stump, Riyan Parag plays a forward defensive shot, no run   RABADA COMPLETES HIS QUOTA OF FOUR CONCEDING JUST 18 RUNS AND PICKING UP TWO CRUCIAL WICKETS! "
1585,13.5,1, Dhruv Jurel,Kagiso Rabada ,"Good length ball, pitching outside off stump, Dhruv Jurel uncomfortably plays a forward defensive shot for a single"
1586,13.4,0, Dhruv Jurel,Kagiso Rabada ,"Good length ball, pitching outside off stump, Dhruv Jurel plays a forward defensive shot, no run"
1587,13.3,0, Dhruv Jurel,Kagiso Rabada ,"Short length ball, pitching outside off stump, Dhruv Jurel offers no shot"
1588,13.2,W, Sanju Samson,Kagiso Rabada ,"SAMSON TRAPPED IN FRONT!  good length ball, pitching outside off stump and angling in, Sanju Samson misses the pull onto his back leg. The Umpire gives it out and the same is confined by the TV Umpire!  WICKET Sanju Samson lbw Kagiso Rabada (Rajasthan Royals 89 Runs for 3 wickets)"
1589,13.1,1, Riyan Parag,Kagiso Rabada ,"Short of good length ball, pitching outside off stump, Riyan Parag glides it for a single"
1590,12.6,1, Riyan Parag,Harpreet Brar ,"Good length ball, pitching outside off stump, Riyan Parag plays an aggressive off drive on the front foot for a single"
1591,12.5,1, Sanju Samson,Harpreet Brar ,"Full length ball, pitching outside off stump, Sanju Samson plays an aggressive cover drive on the back foot for a single"
1592,12.4,1, Riyan Parag,Harpreet Brar ,"Good length ball, pitching outside off stump, Riyan Parag plays a defensive back foot push for a single"
1593,12.3,1, Sanju Samson,Harpreet Brar ,"Good length ball, pitching outside off stump, Sanju Samson plays an aggressive cover drive on the back foot for a single"
1594,12.2,1, Riyan Parag,Harpreet Brar ,"Good length ball, pitching on off stump, Riyan Parag plays a defensive forward push for a single"
1595,12.1,0, Riyan Parag,Harpreet Brar ,"Full length ball, pitching on off stump, Riyan Parag plays a forward defensive shot, no run"
1596,11.6,1, Riyan Parag,Kagiso Rabada ,"Good length ball, pitching outside off stump, Riyan Parag uncomfortably plays a forward defensive shot for a single"
1597,11.5,0, Riyan Parag,Kagiso Rabada ,"Yorker ball, pitching on off stump, Riyan Parag plays a defensive forward push, no run, Appeal from the fielding side"
1598,11.4,W, Yashasvi Jaiswal,Kagiso Rabada ,"RABADA PROVIDES THE BREAKTHROUGH!  short length ball, pitching outside off stump, Yashasvi Jaiswal goes after it and plays an upper cut which goes straight in the hands of Harshal Patel at third man. He makes no mistake! Jaiswal throws away after being well set!  WICKET Yashasvi Jaiswal c Harshal Patel b Kagiso Rabada (Rajasthan Royals 82 Runs for 2 wickets)"
1599,11.3,2, Yashasvi Jaiswal,Kagiso Rabada ,"Short of good length ball, pitching outside off stump, Yashasvi Jaiswal plays an aggressive cut shot for 2 runs"
1600,11.2,0, Yashasvi Jaiswal,Kagiso Rabada ,"Full length ball, pitching outside off stump, Yashasvi Jaiswal plays an aggressive off drive on the front foot, straight to the fielder"
1601,11.1,1, Sanju Samson,Kagiso Rabada ,"RABADA CALLED BACK TO MAKE THINGS HAPPEN! short of good length ball, pitching outside off stump, Sanju Samson plays a defensive back foot push for a single"
1602,10.6,1, Sanju Samson,Liam Livingstone ,"Good length ball, pitching outside off stump, Sanju Samson plays an aggressive square drive on back foot for a single"
1603,10.5,0, Sanju Samson,Liam Livingstone ,"Good length ball, pitching outside off stump, Sanju Samson uncomfortably plays an aggressive pull shot on the front foot, no run, Appeal from the fielding side"
1604,10.4,4, Sanju Samson,Liam Livingstone ,"PULLED FIRMLY!  short of good length ball, pitching on off stump, Sanju Samson quickly goes on the backfoot and pulls it towards the vacant deep mid-wicket region for a boundary! Samson a master at finding vacant spaces in the ground! "
1605,10.3,1, Yashasvi Jaiswal,Liam Livingstone ,"Full length ball, pitching on leg stump, Yashasvi Jaiswal plays a defensive forward push for a single"
1606,10.2,1, Sanju Samson,Liam Livingstone ,"Good length ball, pitching on off stump, Sanju Samson plays an aggressive pull shot on the back foot for a single"
1607,10.1,6, Sanju Samson,Liam Livingstone ,"JUST AN EXTENSION OF THE ARM!  full length ball, pitching on off stump, Sanju Samson gets low and launches it straight over the bowler's head for a maximum! That one crashes into the sight screen! "
1608,9.6,1, Sanju Samson,Harpreet Brar ,"Good length ball, pitching outside off stump, Sanju Samson plays an aggressive cut shot for a single"
1609,9.5,1, Yashasvi Jaiswal,Harpreet Brar ,"Good length ball, pitching outside leg stump, Yashasvi Jaiswal plays a defensive back foot push for a single"
1610,9.4,2, Yashasvi Jaiswal,Harpreet Brar ,"Good length ball, pitching on leg stump, Yashasvi Jaiswal plays a defensive back foot push for 2 runs"
1611,9.3,2, Yashasvi Jaiswal,Harpreet Brar ,"Good length ball, pitching outside off stump, Yashasvi Jaiswal plays an aggressive cut shot for 2 runs"
1612,9.2,1, Sanju Samson,Harpreet Brar ,"Short of good length ball, pitching outside off stump, Sanju Samson plays an aggressive pull shot on the back foot for a single"
1613,9.1,1, Yashasvi Jaiswal,Harpreet Brar ,"TIME FOR SOME LEFT ARM ORTHODOX SPIN!  good length ball, pitching outside leg stump, Yashasvi Jaiswal plays a defensive back foot push for a single"
1614,8.6,1, Yashasvi Jaiswal,Liam Livingstone ,"Full length ball, pitching outside off stump, Yashasvi Jaiswal uncomfortably plays an aggressive off drive on the front foot for a single"
1615,8.5,1, Sanju Samson,Liam Livingstone ,"Good length ball, pitching outside off stump, Sanju Samson plays an aggressive off drive on the front foot for a single"
1616,8.4,0, Sanju Samson,Liam Livingstone ,"Good length ball, pitching outside off stump, Sanju Samson cuts it late, no run"
1617,8.3,0, Sanju Samson,Liam Livingstone ,"Yorker ball, pitching outside off stump, Sanju Samson aggressively plays a square drive on the front foot, straight to the fielder"
1618,8.2,W, Tanush Kotian,Liam Livingstone ,"DEBUTANT LOSES HIS COOL! LOSES HIS STUMP!  full length ball, pitching on leg stump, Tanush Kotian steps down the track to go downtown but plays down the wrong line and loses his stump! Stumps Shattered!  WICKET Tanush Kotian b Liam Livingstone (Rajasthan Royals 56 Runs for 1 wicket)"
1619,8.1,0, Tanush Kotian,Liam Livingstone ,"Full length ball, pitching on leg stump, Tanush Kotian uncomfortably plays an aggressive on drive on the front foot, no run"
1620,7.6,1, Tanush Kotian,Harshal Patel ,"Good length ball, pitching outside off stump, Tanush Kotian plays an aggressive off drive on the front foot for a single"
1621,7.5,2, Tanush Kotian,Harshal Patel ,"Short of good length ball, pitching outside off stump, Tanush Kotian plays an aggressive cut shot for 2 runs"
1622,7.4,1, Yashasvi Jaiswal,Harshal Patel ,"Short of good length ball, pitching outside leg stump, Yashasvi Jaiswal plays a defensive back foot push for a single"
1623,7.3,1, Tanush Kotian,Harshal Patel ,"Short of good length ball, pitching outside off stump, Tanush Kotian plays an aggressive off drive on the front foot for a single"
1624,7.2,1, Yashasvi Jaiswal,Harshal Patel ,"Short length ball, pitching outside leg stump, Yashasvi Jaiswal uncomfortably plays an aggressive pull shot on the back foot for a single"
1625,7.1,1, Tanush Kotian,Harshal Patel ,"HARSHAL PATEL WITH HIS BAG OF TRICKS INTO THE ATTACK!   full length ball, pitching outside off stump, Tanush Kotian plays an aggressive off drive on the front foot for a single. Also brings up  for RR! "
1626,6.6,4, Yashasvi Jaiswal,Liam Livingstone ,"MISFIELD YIELDS FOUR! full length ball, pitching on off stump, Yashasvi Jaiswal clips it on the on-side where a miscommunication between the fielders at long-on & deep mid-wicket concedes a boundary! That is sloppy work in the field! "
1627,6.6,1, Yashasvi Jaiswal,Liam Livingstone ,"Good length ball, pitching outside leg stump, Yashasvi Jaiswal leg glances it, 1 wide(s) gets added to the extras"
1628,6.5,1, Tanush Kotian,Liam Livingstone ,"Good length ball, pitching outside off stump, Tanush Kotian plays an aggressive cover drive on the front foot for a single"
1629,6.4,0, Tanush Kotian,Liam Livingstone ,"Full length ball, pitching outside off stump, Tanush Kotian plays a sweep shot and is beaten"
1630,6.3,0, Tanush Kotian,Liam Livingstone ,"Good length ball, pitching on leg stump, Tanush Kotian plays a forward defensive shot, no run"
